,initial_radius,frequency,acoustic_pressure,temperature,density,viscosity,surface_tension,sound_velocity,vapor_pressure
72,1.481818181818182e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
73,1.5010101010101012e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
74,1.5202020202020205e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
75,1.5393939393939396e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
76,1.5585858585858586e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
77,1.577777777777778e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
78,1.5969696969696972e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
79,1.616161616161616e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
80,1.6353535353535354e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
81,1.6545454545454548e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
82,1.673737373737374e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
83,1.692929292929293e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
84,1.7121212121212123e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
85,1.7313131313131316e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
86,1.7505050505050506e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
87,1.76969696969697e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
88,1.7888888888888892e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
89,1.808080808080808e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
90,1.8272727272727275e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
91,1.8464646464646468e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
92,1.865656565656566e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
93,1.884848484848485e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
94,1.9040404040404043e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
95,1.9232323232323236e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
96,1.9424242424242426e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
97,1.961616161616162e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
98,1.9808080808080812e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
99,2e-05,1000000.0,1000000.0,20.0,998.158052292759,0.001002,0.07273614042160757,1482.35829856432,3271.8
