,initial_radius,acoustic_pressure,frequency,temperature,density,viscosity,surface_tension,sound_velocity,vapor_pressure,RP_dynamical_threshold,RP_mach_number,RP_near_zero,RP_max_velocity,RP_critical_transition,KM_dynamical_threshold,KM_mach_number,KM_near_zero,KM_max_velocity,KM_critical_transition,G_dynamical_threshold,G_mach_number,G_near_zero,G_max_velocity,G_critical_transition,critical_maximum,RP_expansion_radius,KM_expansion_radius,G_expansion_radius,RP_acoustic_emissions,KM_acoustic_emissions,G_acoustic_emissions,count
2609,1.3666666666666667e-05,200000.0,2000000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, True)",-6.407968932010394,"(1.0495549691684372, 1.035833823969212)",1,1,"(False, True)",-6.596188655177146,"(1.0553522490494942, 1.0575883451953059)",0,1,"(False, True)",-8.327712393202807,"(1.06001354790474, 1.0387065180391666)",47.06210167858435,1,1,1,1,1,1,10
2610,1.3666666666666667e-05,511111.1111111111,20000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",14.722667708039424,"(27.565133423185685, 27.565133423185685)",0,1,"(False, False)",-0.3956045435610004,"(-1, 29.221134324798143)",0,1,"(False, False)",-2.567015737300772,"(2.0654660769768216, 29.15542774935825)",47.06210167858435,1,1,1,0,0,0,6
2611,1.3666666666666667e-05,511111.1111111111,240000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.4392401675714198,"(2.3994910621829653, 5.45194782538861)",1,1,"(False, False)",-0.4268107569705801,"(0.9278656316089834, 4.073999517624242)",1,1,"(False, False)",-2.287314011062501,"(1.9533702357394018, 4.072759693522278)",47.06210167858435,1,1,1,0,0,0,7
2612,1.3666666666666667e-05,511111.1111111111,460000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-1.5430208944317,"(0.9121924947963018, 2.389122011579831)",0,1,"(False, False)",-1.5062841312649988,"(0.8597264687058449, 2.7441774711751035)",0,1,"(False, False)",-3.2719036919884275,"(1.2283120859097933, 2.2899671053215696)",47.06210167858435,1,1,1,0,0,0,6
2613,1.3666666666666667e-05,511111.1111111111,680000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-1.5817470053603793,"(0.9864043493263427, 2.720435277505958)",0,1,"(False, False)",-2.5707731574341395,"(0.9107672770531284, 1.7537869045217926)",1,1,"(False, False)",-3.897185385755597,"(0.938986915271725, 2.6913392893407826)",47.06210167858435,1,1,1,0,0,0,8
2614,1.3666666666666667e-05,511111.1111111111,900000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-3.868256981740151,"(0.8867046285604534, 2.033401569503978)",0,1,"(False, False)",-3.868531633238365,"(0.8977033281479352, 1.4597465423845968)",1,1,"(False, True)",-5.670835334735097,"(1.057504133891702, 1.936530737622517)",47.06210167858435,1,1,1,1,1,1,11
2615,1.3666666666666667e-05,511111.1111111111,1120000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-4.74421771554166,"(1.2740892029438304, 1.248211905777811)",1,1,"(False, False)",-4.782538868936403,"(1.2980129351631433, 1.2980129351631433)",0,1,"(False, True)",-6.669707095252362,"(0.9509473308318716, 1.2530403011120115)",47.06210167858435,1,1,1,1,1,1,11
2616,1.3666666666666667e-05,511111.1111111111,1340000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-5.002029714533188,"(1.2298889221418894, 1.1853416692332426)",1,1,"(False, True)",-5.094681377208055,"(1.2444553663611062, 1.2444553663611062)",0,1,"(False, True)",-6.8920149406580125,"(0.9988839803174346, 1.1893361954046795)",47.06210167858435,1,1,1,1,1,1,11
2617,1.3666666666666667e-05,511111.1111111111,1560000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, True)",-5.164356757332167,"(0.9011437750193086, 1.1433602885164538)",1,1,"(False, True)",-5.313687665369881,"(1.2008849794861858, 1.2008849794861858)",0,1,"(False, True)",-7.061295095624331,"(0.9645591353460496, 1.146716198582164)",47.06210167858435,1,1,1,1,1,1,10
2618,1.3666666666666667e-05,511111.1111111111,1780000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, True)",-5.325519636268391,"(0.9688941903144297, 1.1139814723611563)",1,1,"(False, True)",-5.4794009115802975,"(1.0082830436373031, 1.1684373337932095)",0,1,"(False, True)",-7.222938102592675,"(0.9539127540452024, 1.1168360824684735)",47.06210167858435,1,1,1,1,1,1,10
2619,1.3666666666666667e-05,511111.1111111111,2000000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, True)",-5.451404090819632,"(0.9983222269380574, 1.0926577233122463)",1,1,"(False, True)",-5.645915937670442,"(0.9967157715677678, 1.150791065978892)",0,1,"(False, True)",-7.330414358578025,"(0.9721908439945367, 1.0951120056437176)",47.06210167858435,1,1,1,1,1,1,10
2620,1.3666666666666667e-05,822222.2222222222,20000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",16.764361694580327,"(38.3211907926501, 38.3211907926501)",1,0,"(False, False)",0.8504196092367153,"(39.46131660714462, 39.140445593749185)",1,1,"(False, False)",-0.7772155529262383,"(31.982309179413743, 38.38475440214433)",47.06210167858435,1,1,1,0,0,0,7
2621,1.3666666666666667e-05,822222.2222222222,240000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.1442179925441593,"(-1, 3.7667572119155217)",1,1,"(False, False)",-0.3573785109753821,"(0.6820959341246003, 4.74523117367224)",1,1,"(False, False)",-2.005105336711033,"(2.4229108594470095, 4.8320012437414785)",47.06210167858435,1,1,1,0,0,0,7
2622,1.3666666666666667e-05,822222.2222222222,460000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",0.9686574770217636,"(1.5586272580897107, 5.206136773440783)",0,1,"(False, False)",-1.133653556607417,"(0.8828439759406437, 3.0020050056844703)",0,1,"(False, False)",-2.8753460895807423,"(1.0589970316052146, 3.176491337910718)",47.06210167858435,1,1,1,0,0,0,6
2623,1.3666666666666667e-05,822222.2222222222,680000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-1.220025046122834,"(1.2294750316302405, 1.7729407595958886)",0,1,"(False, False)",-1.3167072006757643,"(0.7016101017489031, 3.054496956064778)",0,1,"(False, False)",-3.5051833786849764,"(0.8504866503424535, 1.7776823942409299)",47.06210167858435,1,1,1,0,0,0,6
2624,1.3666666666666667e-05,822222.2222222222,900000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-2.6826919460263268,"(0.9200783159761523, 1.9247861099974406)",1,1,"(False, False)",-3.832672569454878,"(1.9758248213285587, 1.5938649236501758)",0,1,"(False, False)",-4.835787374593174,"(1.2054400197939665, 1.5259903555032153)",47.06210167858435,1,1,1,1,1,1,10
2625,1.3666666666666667e-05,822222.2222222222,1120000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-4.0300712031093004,"(1.5367629741206164, 1.3768376968815956)",0,1,"(False, False)",-3.7460988269050586,"(0.8167133204919929, 1.4742280899340556)",0,1,"(False, False)",-4.686256011746677,"(0.8267426376039999, 1.9859339860669294)",47.06210167858435,1,1,1,1,1,1,10
2626,1.3666666666666667e-05,822222.2222222222,1340000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-4.330530552554603,"(1.3699333479555424, 1.2845807566330325)",1,1,"(False, False)",-4.4462077273600284,"(1.400033585069406, 1.3836176741247355)",0,1,"(False, True)",-6.272514563939882,"(0.9463894318080825, 1.2875724006156912)",47.06210167858435,1,1,1,1,1,1,11
2627,1.3666666666666667e-05,822222.2222222222,1560000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-4.527868529013097,"(0.7987309736993419, 1.2221613402910676)",1,1,"(False, False)",-4.746025694530644,"(1.3137807022434107, 1.3137807022434107)",0,1,"(False, True)",-6.515634613909058,"(0.8987153827987029, 1.2247838827219204)",47.06210167858435,1,1,1,1,1,1,10
2628,1.3666666666666667e-05,822222.2222222222,1780000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-4.760756714175032,"(1.2596815886416115, 1.1779684371348829)",1,1,"(False, True)",-4.962091460562275,"(1.2770890987221524, 1.2770890987221524)",0,1,"(False, True)",-6.655992127610012,"(0.8832227130585855, 1.1802803732442841)",47.06210167858435,1,1,1,1,1,1,11
2629,1.3666666666666667e-05,822222.2222222222,2000000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, True)",-4.942300919689517,"(0.8074117028068593, 1.1455667646190464)",1,1,"(False, True)",-5.125497980270628,"(1.243831453276205, 1.243831453276205)",0,1,"(False, True)",-6.801647024697616,"(0.931149746440993, 1.1476157801165259)",47.06210167858435,1,1,1,1,1,1,10
2630,1.3666666666666667e-05,1133333.3333333335,20000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, True)",17.362791198750433,"(46.80555052182715, 46.80555052182715)",0,0,"(False, False)",1.6318869409401209,"(-1, 47.92085018367689)",0,1,"(False, False)",-2.205134009424061,"(-1, 47.77185188856294)",47.06210167858435,1,0,0,1,0,0,4
2631,1.3666666666666667e-05,1133333.3333333335,240000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, True)",0.6265795314429343,"(6.151417490409031, 5.88471734724048)",1,1,"(False, False)",-0.103246395763065,"(0.852298093059098, 5.34606274664837)",0,1,"(False, False)",-2.123891847299919,"(0.9103830033384899, 4.674200857567195)",47.06210167858435,1,1,1,0,0,0,7
2632,1.3666666666666667e-05,1133333.3333333335,460000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.3457054300438091,"(-1, 4.7330342469255)",0,1,"(False, False)",-0.4179605953182884,"(1.5553818652001157, 3.9149583976961964)",0,1,"(False, False)",-2.8027744191421418,"(1.1650341047322106, 3.2097049089634675)",47.06210167858435,1,1,1,0,0,0,5
2633,1.3666666666666667e-05,1133333.3333333335,680000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.4212376533678595,"(0.7463390401484004, 2.4732064188959435)",0,1,"(False, False)",-1.122396633923122,"(1.007099408049405, 2.784992576751646)",0,1,"(False, False)",-3.144842905636556,"(1.0785299264549213, 2.5138604313391832)",47.06210167858435,1,1,1,0,0,0,5
2634,1.3666666666666667e-05,1133333.3333333335,900000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-1.1453806077795177,"(1.149890432999503, 3.4760131586014977)",1,1,"(False, False)",-2.023781001251063,"(3.0612970897837353, 1.9227129078313983)",0,1,"(False, False)",-4.827053429371995,"(0.9888506731166543, 2.51869289327489)",47.06210167858435,1,1,1,0,1,1,9
2635,1.3666666666666667e-05,1133333.3333333335,1120000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-1.124508817048547,"(0.7353445832686089, 1.4916708376784373)",0,1,"(False, False)",-2.7577528338185067,"(0.9604928184651481, 1.634886136390244)",0,1,"(False, False)",-3.655177473887452,"(0.9841556128949478, 1.4939543510848945)",47.06210167858435,1,1,1,0,1,0,7
2636,1.3666666666666667e-05,1133333.3333333335,1340000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-4.026010953980201,"(1.4970726267467382, 1.3745589556572542)",0,1,"(False, False)",-3.716335542917445,"(0.7609510187830537, 1.6506186533746636)",0,1,"(False, True)",-5.622931498939056,"(0.7332666461225796, 1.498281908078966)",47.06210167858435,1,1,1,1,1,1,10
2637,1.3666666666666667e-05,1133333.3333333335,1560000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-3.891487546090569,"(0.7753006575005607, 1.344409714788526)",1,1,"(False, False)",-4.21862192406461,"(1.488557843732085, 1.4596413206640273)",0,1,"(False, True)",-5.987768523172926,"(0.8641153593491671, 1.2965373049047617)",47.06210167858435,1,1,1,1,1,1,10
2638,1.3666666666666667e-05,1133333.3333333335,1780000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-4.271389024973677,"(0.6871017439465478, 1.2438961628814473)",1,1,"(False, False)",-4.554327463995031,"(1.3829021092918294, 1.3829021092918294)",0,1,"(False, True)",-6.156779482086807,"(0.8839489656472824, 1.2392369835682218)",47.06210167858435,1,1,1,1,1,1,10
2639,1.3666666666666667e-05,1133333.3333333335,2000000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-4.502180020988147,"(1.319738799524724, 1.1951823502192154)",1,1,"(False, True)",-4.748056606422462,"(1.3341531374826585, 1.3341531374826585)",0,1,"(False, True)",-6.391867572324386,"(0.7839908552826479, 1.1968599142494867)",47.06210167858435,1,1,1,1,1,1,11
2640,1.3666666666666667e-05,1444444.4444444445,20000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",17.732089482377212,"(54.019633344882365, 54.019633344882365)",0,0,"(False, False)",1.422028978452449,"(-1, 55.162224926454336)",0,1,"(False, False)",-1.3936306375872318,"(-1, 53.971548720619325)",47.06210167858435,0,0,0,0,0,0,2
2641,1.3666666666666667e-05,1444444.4444444445,240000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",3.59211312956831,"(10.875865393120714, 10.875865393120714)",0,0,"(False, False)",0.2828622004025099,"(-1, 5.998317568402237)",0,1,"(False, False)",-1.81475832022961,"(0.8473309283840664, 5.90851523064314)",47.06210167858435,1,1,1,0,0,0,5
2642,1.3666666666666667e-05,1444444.4444444445,460000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.6648347042043375,"(1.4625047888139289, 4.649716959589293)",0,1,"(False, False)",-0.2496592344686765,"(1.2083903905299371, 3.95073690465478)",0,1,"(False, False)",-2.3571517723290225,"(0.7331701661535596, 3.67302596522711)",47.06210167858435,1,1,1,0,0,0,5
2643,1.3666666666666667e-05,1444444.4444444445,680000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-0.1150521283466254,"(-1, 3.918419066324159)",0,1,"(False, False)",-0.9336468572260244,"(1.2571462693560433, 3.260460544695382)",0,1,"(False, False)",-2.659930017450179,"(1.501394334553441, 2.8081860359014383)",47.06210167858435,1,1,1,0,0,0,6
2644,1.3666666666666667e-05,1444444.4444444445,900000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-0.868501244083614,"(0.6864691967997412, 2.0293171473206897)",0,1,"(False, False)",-1.4848403955377487,"(0.7549396998353177, 2.7934734468845552)",0,1,"(False, False)",-4.17805509199061,"(0.9312578797567825, 1.8117016506243295)",47.06210167858435,1,1,1,0,1,1,8
2645,1.3666666666666667e-05,1444444.4444444445,1120000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-0.6515859077391437,"(0.9167660419784611, 2.3761979958942234)",1,1,"(False, False)",-3.67770536086044,"(1.9609979722944122, 1.7810981891607505)",0,1,"(False, False)",-3.849993140663051,"(1.2582150553033336, 2.5424081388076414)",47.06210167858435,1,1,1,0,1,1,9
2646,1.3666666666666667e-05,1444444.4444444445,1340000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-2.231157972403203,"(2.5420678566672565, 1.8494035015072483)",0,1,"(False, False)",-3.5062370249416523,"(0.7091066790602693, 1.9256424293300989)",0,1,"(False, False)",-4.488587002134215,"(0.7666820419761552, 1.8996205826036896)",47.06210167858435,1,1,1,1,1,1,10
2647,1.3666666666666667e-05,1444444.4444444445,1560000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-3.53642900596868,"(0.8725533055510822, 1.4365561622423375)",1,1,"(False, False)",-3.7674669961681113,"(1.752540921037761, 1.556621776966936)",0,1,"(False, True)",-5.725040516442201,"(0.8449798989651185, 1.363180337536406)",47.06210167858435,1,1,1,1,1,1,10
2648,1.3666666666666667e-05,1444444.4444444445,1780000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-3.5663907648666604,"(0.666020119701381, 1.4064924476314862)",1,1,"(False, False)",-3.997812613055465,"(1.5615206980267327, 1.483959860006095)",0,1,"(False, True)",-5.716646204621629,"(0.8615771702190277, 1.3011405072443074)",47.06210167858435,1,1,1,1,1,1,10
2649,1.3666666666666667e-05,1444444.4444444445,2000000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-4.182861790298913,"(1.404977197688163, 1.2420051536175365)",1,1,"(False, False)",-4.393020139980313,"(1.420768524048273, 1.420768524048273)",0,1,"(False, True)",-6.00274464239356,"(0.7487035181178475, 1.243337658579049)",47.06210167858435,1,1,1,1,1,1,11
2650,1.3666666666666667e-05,1755555.5555555555,20000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",14.544454567826016,"(60.39815501267471, 60.39815501267471)",1,0,"(False, False)",0.3522223773054033,"(61.541155454435874, 61.43920106494353)",0,1,"(False, False)",-1.1007928953880863,"(-1, 60.35124915232095)",47.06210167858435,0,0,0,0,1,0,4
2651,1.3666666666666667e-05,1755555.5555555555,240000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",16.674056200301134,"(10296701103.813963, 10.366064649205946)",0,0,"(False, False)",0.6036172714652718,"(-1, 6.159349055216166)",1,1,"(False, False)",-1.4247811184474668,"(0.8611850136401263, 6.639198033520096)",47.06210167858435,0,1,1,0,0,0,5
2652,1.3666666666666667e-05,1755555.5555555555,460000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",2.418947407099288,"(2.4739040955384146, 8.632378470127279)",0,1,"(False, False)",-0.2553278019753667,"(0.6212074727646841, 4.114837672404542)",0,1,"(False, False)",-2.308219698269061,"(0.7441796310416712, 3.877324722466337)",47.06210167858435,1,1,1,0,0,0,5
2653,1.3666666666666667e-05,1755555.5555555555,680000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.7849711664487783,"(1.8474234868037014, 2.3469416807641457)",0,1,"(False, False)",-1.089871792531733,"(0.8316646096360982, 2.972945478410589)",0,1,"(False, False)",-2.5178601523410804,"(1.326625855116584, 3.003252787989002)",47.06210167858435,1,1,1,0,0,0,5
2654,1.3666666666666667e-05,1755555.5555555555,900000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-0.3073434214284423,"(0.6112362829074875, 3.552619666220178)",0,1,"(False, False)",-1.0116323836232404,"(1.0638815048320833, 3.0931277479676473)",0,1,"(False, False)",-2.8748013858727046,"(0.7486657325965974, 3.061797431275158)",47.06210167858435,1,1,1,0,0,0,6
2655,1.3666666666666667e-05,1755555.5555555555,1120000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-1.1838633387981878,"(-1, 2.9221423408173233)",0,1,"(False, False)",-1.806142087189074,"(0.6039097504155423, 1.915102380759065)",0,1,"(False, False)",-4.290206896923952,"(1.157802942341342, 1.760895357140688)",47.06210167858435,1,1,1,0,1,1,8
2656,1.3666666666666667e-05,1755555.5555555555,1340000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-1.4261063467999595,"(0.650472145234294, 3.085007322836964)",1,1,"(False, False)",-3.67666839309895,"(1.7730266843566351, 1.7730266843566351)",0,1,"(False, False)",-3.800772478613187,"(0.9428630245022864, 2.7243969965295562)",47.06210167858435,1,1,1,0,1,1,9
2657,1.3666666666666667e-05,1755555.5555555555,1560000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-3.373553099440102,"(2.1318204614206637, 1.924081813828185)",0,1,"(False, False)",-3.473095887658109,"(0.7529542214860397, 1.6690700359651738)",0,1,"(False, True)",-5.356022343728431,"(0.7757659940090149, 1.7815683022041715)",47.06210167858435,1,1,1,1,1,1,10
2658,1.3666666666666667e-05,1755555.5555555555,1780000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-2.6047529875272155,"(0.7279514262645951, 2.101650665778043)",1,1,"(False, False)",-3.749212806484101,"(1.6565850670938824, 1.5798046991307777)",0,1,"(False, True)",-5.374823429169897,"(0.9108969512327083, 1.4568099407167832)",47.06210167858435,1,1,1,1,1,1,10
2659,1.3666666666666667e-05,1755555.5555555555,2000000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-3.845277739933836,"(1.5945927909532265, 1.3817113253219326)",1,1,"(False, False)",-4.023245841487917,"(1.5321916499811254, 1.514767910701407)",0,1,"(False, True)",-5.476092379914745,"(0.7536960571451764, 1.3132735900399792)",47.06210167858435,1,1,1,1,1,1,11
2660,1.3666666666666667e-05,2066666.6666666667,20000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",10.100464961124054,"(66.17485924319008, 66.17485924319008)",0,0,"(False, False)",0.7722203883879293,"(-1, 67.50541989271196)",0,1,"(False, False)",-1.5882855466302823,"(-1, 66.03139014910289)",47.06210167858435,0,0,0,0,0,1,3
2661,1.3666666666666667e-05,2066666.6666666667,240000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",2.1755550315550134,"(5.998218247141551, 5.998218247141551)",0,0,"(False, False)",0.5930005461412614,"(-1, 6.534998314533468)",1,1,"(False, False)",-1.3204482052643247,"(0.9234288279510878, 7.15010598277787)",47.06210167858435,1,1,1,0,0,0,6
2662,1.3666666666666667e-05,2066666.6666666667,460000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.5914037668225105,"(-1, 9.359402004620383)",0,0,"(False, False)",0.1180050512742969,"(-1, 4.274875756641491)",0,1,"(False, False)",-2.0332483991086434,"(0.7582480085773136, 3.965799008209358)",47.06210167858435,1,1,1,0,0,0,4
2663,1.3666666666666667e-05,2066666.6666666667,680000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.258963155461214,"(1.698947392450473, 2.504654076413156)",1,1,"(False, False)",-0.9008726623473045,"(3.281974285152347, 3.281974285152347)",0,1,"(False, False)",-2.3637871343022696,"(1.3588213331434575, 3.001118055786281)",47.06210167858435,1,1,1,0,0,0,6
2664,1.3666666666666667e-05,2066666.6666666667,900000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,0,"(False, False)",0.8372833103310332,"(0.7393090004748695, 4.5835036618093)",0,1,"(False, False)",-0.8068011523504356,"(1.0741117067850263, 3.255650979411595)",0,1,"(False, False)",-2.701152450545097,"(1.117569540388212, 2.5067785377747653)",47.06210167858435,1,1,1,0,0,0,5
2665,1.3666666666666667e-05,2066666.6666666667,1120000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-0.4136010662917809,"(1.0520033580815633, 3.798301663784605)",0,1,"(False, False)",-1.257954470667739,"(0.871421679231348, 2.928638672022019)",0,1,"(False, False)",-3.073942012965256,"(0.9361581691532813, 1.8944881910580154)",47.06210167858435,1,1,1,0,1,0,7
2666,1.3666666666666667e-05,2066666.6666666667,1340000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-2.087190307256483,"(0.7440794138864142, 2.905486719353469)",0,1,"(False, False)",-2.296713332416759,"(0.5731469408044935, 2.8740666427453365)",0,1,"(False, False)",-3.38115813193878,"(1.1307592466738934, 2.1964872428134177)",47.06210167858435,1,1,1,1,1,1,9
2667,1.3666666666666667e-05,2066666.6666666667,1560000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,1,"(False, False)",-3.283521008487108,"(2.269499281045842, 2.0437016904506202)",1,1,"(False, False)",-3.562234984597916,"(1.7747248357656726, 1.7747248357656726)",0,1,"(False, False)",-3.840378182614765,"(0.6854342691471308, 2.444432862782303)",47.06210167858435,1,1,1,1,1,1,11
2668,1.3666666666666667e-05,2066666.6666666667,1780000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-2.982403617378518,"(0.8339451287286324, 1.9040216713047975)",1,1,"(False, False)",-3.726454930759093,"(1.6735077720560192, 1.6735077720560192)",0,1,"(False, True)",-5.317835917193997,"(0.7697995108927305, 1.395935701445161)",47.06210167858435,1,1,1,1,1,1,10
2669,1.3666666666666667e-05,2066666.6666666667,2000000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,0,1,"(False, False)",-2.5862902685081446,"(0.5950457597773962, 1.5830577548048244)",1,1,"(False, False)",-3.8755954682555,"(1.6073131900892976, 1.6073131900892976)",0,1,"(False, True)",-5.27825491120424,"(0.8408515399817225, 1.653397989836694)",47.06210167858435,1,1,1,1,1,1,10
2670,1.3666666666666667e-05,2377777.777777778,20000.0,21.11111111111111,997.922407759706,0.0009752368812884,0.0725676050857952,1485.7190939642214,3271.8,1,0,"(False, False)",17.713815171009344,"(71.49194793288257, 71.49194793288257)",1,1,"(False, False)",-0.2179252108866497,"(72.79791130866566, None)",0,1,"(False, False)",-0.9688945051933968,"(-1, 71.30929365345365)",47.06210167858435,0,0,0,0,0,0,4
